set_code,set_name,printed_set_abbrev,page_base,page_url,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,081/095,Rare Candy,Tag Bolt,U},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,085/095,Judge,Tag Bolt,U},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,086/095,Cynthia,Tag Bolt,U},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,092/095,Aqua Patch,Tag Bolt,TR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,093/095,Field Blower,Tag Bolt,TR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,094/095,Choice Band,Tag Bolt,TR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,095/095,Volkner,Tag Bolt,TR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,096/095,Celebi & Venusaur,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,097/095,Celebi & Venusaur,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,098/095,Magikarp & Wailord,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,099/095,Magikarp & Wailord,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,100/095,Pikachu & Zekrom,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,101/095,Pikachu & Zekrom,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,102/095,Gengar & Mimikyu,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,103/095,Gengar & Mimikyu,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,104/095,Latias & Latios,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,105/095,Latias & Latios,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,106/095,Eevee & Snorlax,Tag Bolt,SR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,110/095,Celebi & Venusaur,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,111/095,Magikarp & Wailord,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,112/095,Pikachu & Zekrom,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,113/095,Gengar & Mimikyu,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,114/095,Latias & Latios,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,115/095,Eevee & Snorlax,Tag Bolt,HR},bulbapedia_row_missing_in_db
sm9,Team Up,TEU,Team Up,https://bulbapedia.bulbagarden.net/wiki/Team_Up_%28TCG%29,118/095,Brooklet Hill,Tag Bolt,UR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,189/198,Professor's Research [Professor Sada],Additional Cards,"Non Holo Scarlet & Violet Build & Battle Box, Paldea Evolved Build & Battle Box, ,",bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,189/198,Professor's Research [Professor Sada],Additional Cards,"Obsidian Flames Build & Battle Box, & exclusive}",bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,190/198,Professor's Research [Professor Turo],Additional Cards,"Non Holo Scarlet & Violet Build & Battle Box, Paldea Evolved Build & Battle Box, Trainer's Toolkit 2023,",bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,190/198,Professor's Research [Professor Turo],Additional Cards,Obsidian Flames Build & Battle Box & Miraidon ex League Battle Deck exclusive},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,032/198,Arcanine,Scarlet & Violet,Double Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,045/198,Gyarados,Scarlet & Violet,Double Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,189/198,Professor's Research [Professor Sada],Scarlet & Violet,Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,190/198,Professor's Research [Professor Turo],Scarlet & Violet,Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,224/198,Arcanine,Scarlet & Violet,Ultra Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,225/198,Gyarados,Scarlet & Violet,Ultra Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,240/198,Professor's Research [Professor Sada],Scarlet & Violet,Ultra Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,241/198,Professor's Research [Professor Turo],Scarlet & Violet,Ultra Rare},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,014/078,Gyarados,Scarlet ex,RR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,076/078,Professor's Research [Professor Sada],Scarlet ex,R},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,091/078,Gyarados,Scarlet ex,SR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,099/078,Professor's Research [Professor Sada],Scarlet ex,SR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,016/078,Arcanine,Violet ex,RR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,075/078,Professor's Research [Professor Turo],Violet ex,R},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,092/078,Arcanine,Violet ex,SR},bulbapedia_row_missing_in_db
sv01,Scarlet & Violet,SVI,Scarlet & Violet,https://bulbapedia.bulbagarden.net/wiki/Scarlet_%26_Violet_%28TCG%29,098/078,Professor's Research [Professor Turo],Violet ex,SR},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,172/193,Boss's Orders [Ghetsis],Additional Cards,"Non Holo Paldea Evolved Build & Battle Box, Meowscarada ex Deluxe Battle Deck, Kangaskhan ex Battle Deck &",bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,172/193,Boss's Orders [Ghetsis],Additional Cards,Miraidon ex League Battle Deck exclusive},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,005/193,Forretress,Paldea Evolved,Double Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,086/193,Slowking,Paldea Evolved,Double Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,093/193,Dedenne,Paldea Evolved,Double Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,172/193,Boss's Orders [Ghetsis],Paldea Evolved,Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,230/193,Forretress,Paldea Evolved,Ultra Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,238/193,Slowking,Paldea Evolved,Ultra Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,239/193,Dedenne,Paldea Evolved,Ultra Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,248/193,Boss's Orders [Ghetsis],Paldea Evolved,Ultra Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,265/193,Boss's Orders [Ghetsis],Paldea Evolved,Special Illustration Rare},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,001/071,Surskit,Snow Hazard,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,002/071,Masquerain,Snow Hazard,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,007/071,Bounsweet,Snow Hazard,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,008/071,Steenee,Snow Hazard,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,009/071,Tsareena,Snow Hazard,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,030/071,Slowking,Snow Hazard,RR},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,035/071,Sinistea,Snow Hazard,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,036/071,Polteageist,Snow Hazard,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,050/071,Bronzor,Snow Hazard,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,051/071,Bronzong,Snow Hazard,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,086/071,Slowking,Snow Hazard,SR},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,005/071,Forretress,Clay Burst,RR},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,010/071,Numel,Clay Burst,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,011/071,Camerupt,Clay Burst,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,038/071,Barboach,Clay Burst,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,039/071,Whiscash,Clay Burst,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,042/071,Crabrawler,Clay Burst,C},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,043/071,Crabominable,Clay Burst,U},bulbapedia_row_missing_in_db
sv02,Paldea Evolved,PAL,Paldea Evolved,https://bulbapedia.bulbagarden.net/wiki/Paldea_Evolved_%28TCG%29,084/071,Forretress,Clay Burst,SR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,125/197,Charizard,Additional Cards,"Jumbo ""Obsidian Flames"" stamp gift with purchase exclusive (Europe)}",bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,125/197,Charizard,Additional Cards,"""Play! Pokémon"" Stamp Play! Pokémon Prize Pack Series Five exclusive",bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,125/197,Charizard,Additional Cards,"""Play! Pokémon"" Stamp Play! Pokémon Prize Pack Series Six exclusive}",bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,042/197,Eiscue,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,066/197,Tyranitar,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,096/197,Vespiquen,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,125/197,Charizard,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,159/197,Dragonite,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,179/197,Greedent,Obsidian Flames,Double Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,210/197,Eiscue,Obsidian Flames,Ultra Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,211/197,Tyranitar,Obsidian Flames,Ultra Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,212/197,Vespiquen,Obsidian Flames,Ultra Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,215/197,Charizard,Obsidian Flames,Ultra Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,222/197,Eiscue,Obsidian Flames,Special Illustration Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,223/197,Charizard,Obsidian Flames,Special Illustration Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,228/197,Charizard,Obsidian Flames,Hyper Rare},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,020/108,Eiscue,Ruler of the Black Flame,RR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,032/108,Tyranitar,Ruler of the Black Flame,RR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,051/108,Vespiquen,Ruler of the Black Flame,RR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,066/108,Charizard,Ruler of the Black Flame,RR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,121/108,Eiscue,Ruler of the Black Flame,SR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,122/108,Tyranitar,Ruler of the Black Flame,SR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,123/108,Vespiquen,Ruler of the Black Flame,SR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,125/108,Charizard,Ruler of the Black Flame,SR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,133/108,Eiscue,Ruler of the Black Flame,SAR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,134/108,Charizard,Ruler of the Black Flame,SAR},bulbapedia_row_missing_in_db
sv03,Obsidian Flames,OBF,Obsidian Flames,https://bulbapedia.bulbagarden.net/wiki/Obsidian_Flames_%28TCG%29,139/108,Charizard,Ruler of the Black Flame,UR},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,038/182,Garchomp,Additional Cards,"Jumbo ""Paradox Rift"" stamp gift with purchase exclusive (Europe)}",bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,003/182,Froslass,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,038/182,Garchomp,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,046/182,Tsareena,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,058/182,Mewtwo,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,098/182,Hoopa,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,100/182,Toxtricity,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,137/182,Skeledirge,Paradox Rift,Double Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,217/182,Froslass,Paradox Rift,Ultra Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,219/182,Garchomp,Paradox Rift,Ultra Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,220/182,Tsareena,Paradox Rift,Ultra Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,226/182,Hoopa,Paradox Rift,Ultra Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,227/182,Toxtricity,Paradox Rift,Ultra Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,245/182,Garchomp,Paradox Rift,Special Illustration Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,260/182,Garchomp,Paradox Rift,Hyper Rare},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,003/066,Maractus,Ancient Roar,C},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,011/066,Numel,Ancient Roar,C},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,012/066,Camerupt,Ancient Roar,U},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,020/066,Tsareena,Ancient Roar,RR},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,028/066,Woobat,Ancient Roar,C},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,029/066,Swoobat,Ancient Roar,U},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,035/066,Clobbopus,Ancient Roar,C},bulbapedia_row_missing_in_db
sv04,Paradox Rift,PAR,Paradox Rift,https://bulbapedia.bulbagarden.net/wiki/Paradox_Rift_%28TCG%29,036/066,Grapploct,Ancient Roar,U},bulbapedia_row_missing_in_db
